2023-12-24 21:32:24,300 [http-nio-9090-exec-2] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/getValidateCode,,2023-12-24 21:32:23,0.344
2023-12-24 21:39:45,683 [http-nio-9090-exec-3] ERROR o.fatmansoft.teach.security.jwt.JwtUtils           - JWT token is expired: JWT expired at 2023-12-24T18:28:21Z. Current time: 2023-12-24T21:39:45Z, a difference of 11484682 milliseconds.  Allowed clock skew: 0 milliseconds.
2023-12-24 21:39:45,683 [http-nio-9090-exec-3] ERROR o.f.teach.security.jwt.AuthEntryPointJwt           - Unauthorized error: /api/post/getPersonInfo:Full authentication is required to access this resource
2023-12-24 21:39:45,683 [http-nio-9090-exec-3] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/post/getPersonInfo,,2023-12-24 21:39:45,0.03
2023-12-24 21:39:45,861 [http-nio-9090-exec-4] ERROR o.fatmansoft.teach.security.jwt.JwtUtils           - JWT token is expired: JWT expired at 2023-12-24T18:28:21Z. Current time: 2023-12-24T21:39:45Z, a difference of 11484861 milliseconds.  Allowed clock skew: 0 milliseconds.
2023-12-24 21:39:45,862 [http-nio-9090-exec-4] ERROR o.f.teach.security.jwt.AuthEntryPointJwt           - Unauthorized error: /api/statistics/getMainPageData:Full authentication is required to access this resource
2023-12-24 21:39:45,862 [http-nio-9090-exec-4] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/statistics/getMainPageData,,2023-12-24 21:39:45,0.001
2023-12-24 21:39:52,646 [http-nio-9090-exec-5] ERROR o.fatmansoft.teach.security.jwt.JwtUtils           - JWT token is expired: JWT expired at 2023-12-24T18:28:21Z. Current time: 2023-12-24T21:39:52Z, a difference of 11491646 milliseconds.  Allowed clock skew: 0 milliseconds.
2023-12-24 21:39:52,647 [http-nio-9090-exec-5] ERROR o.f.teach.security.jwt.AuthEntryPointJwt           - Unauthorized error: /api/post/getPersonInfo:Full authentication is required to access this resource
2023-12-24 21:39:52,647 [http-nio-9090-exec-5] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/post/getPersonInfo,,2023-12-24 21:39:52,0.002
2023-12-24 21:39:52,770 [http-nio-9090-exec-7] ERROR o.fatmansoft.teach.security.jwt.JwtUtils           - JWT token is expired: JWT expired at 2023-12-24T18:28:21Z. Current time: 2023-12-24T21:39:52Z, a difference of 11491770 milliseconds.  Allowed clock skew: 0 milliseconds.
2023-12-24 21:39:52,771 [http-nio-9090-exec-7] ERROR o.f.teach.security.jwt.AuthEntryPointJwt           - Unauthorized error: /api/statistics/getMainPageData:Full authentication is required to access this resource
2023-12-24 21:39:52,772 [http-nio-9090-exec-7] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/statistics/getMainPageData,,2023-12-24 21:39:52,0.002
2023-12-24 21:40:06,330 [http-nio-9090-exec-6] ERROR o.f.teach.security.jwt.AuthEntryPointJwt           - Unauthorized error: /api/statistics/getMainPageData:Full authentication is required to access this resource
2023-12-24 21:40:06,330 [http-nio-9090-exec-6] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/statistics/getMainPageData,,2023-12-24 21:40:06,0.0
2023-12-24 21:40:06,403 [http-nio-9090-exec-8] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/getValidateCode,,2023-12-24 21:40:06,0.005
2023-12-24 21:40:22,226 [http-nio-9090-exec-9] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/testValidateInfo,,2023-12-24 21:40:22,0.004
