2023-12-26 20:50:29,055 [http-nio-9090-exec-1] ERROR o.f.teach.security.jwt.AuthEntryPointJwt           - Unauthorized error: /api/post/getPersonInfo:Full authentication is required to access this resource
2023-12-26 20:50:29,059 [http-nio-9090-exec-1] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/post/getPersonInfo,,2023-12-26 20:50:28,0.058
2023-12-26 20:50:29,339 [http-nio-9090-exec-3] ERROR o.fatmansoft.teach.security.jwt.JwtUtils           - JWT token is expired: JWT expired at 2023-12-25T21:59:13Z. Current time: 2023-12-26T20:50:29Z, a difference of 82276338 milliseconds.  Allowed clock skew: 0 milliseconds.
2023-12-26 20:50:29,339 [http-nio-9090-exec-3] ERROR o.f.teach.security.jwt.AuthEntryPointJwt           - Unauthorized error: /api/statistics/getMainPageData:Full authentication is required to access this resource
2023-12-26 20:50:29,339 [http-nio-9090-exec-3] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/statistics/getMainPageData,,2023-12-26 20:50:29,0.002
2023-12-26 20:50:52,887 [http-nio-9090-exec-2] ERROR o.f.teach.security.jwt.AuthEntryPointJwt           - Unauthorized error: /api/statistics/getMainPageData:Full authentication is required to access this resource
2023-12-26 20:50:52,887 [http-nio-9090-exec-2] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/statistics/getMainPageData,,2023-12-26 20:50:52,0.001
2023-12-26 20:50:53,412 [http-nio-9090-exec-4] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/getValidateCode,,2023-12-26 20:50:53,0.342
2023-12-26 20:52:00,836 [http-nio-9090-exec-5] ERROR o.f.teach.security.jwt.AuthEntryPointJwt           - Unauthorized error: /api/post/getPersonInfo:Full authentication is required to access this resource
2023-12-26 20:52:00,837 [http-nio-9090-exec-5] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/post/getPersonInfo,,2023-12-26 20:52:00,0.0
2023-12-26 20:52:00,921 [http-nio-9090-exec-6] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/getValidateCode,,2023-12-26 20:52:00,0.007
2023-12-26 20:54:14,703 [http-nio-9090-exec-7] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/testValidateInfo,,2023-12-26 20:54:14,0.0
2023-12-26 20:54:14,734 [http-nio-9090-exec-8] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/getValidateCode,,2023-12-26 20:54:14,0.006
2023-12-26 21:03:37,865 [http-nio-9090-exec-9] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/testValidateInfo,,2023-12-26 21:03:37,0.0
2023-12-26 21:03:38,303 [http-nio-9090-exec-10] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/login,,2023-12-26 21:03:38,0.169
2023-12-26 21:03:38,346 [http-nio-9090-exec-1] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/base/getMenuList,202200300201,2023-12-26 21:03:38,0.024
2023-12-26 21:03:38,649 [http-nio-9090-exec-2] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/base/getMenuList,202200300201,2023-12-26 21:03:38,0.0
2023-12-26 21:03:38,671 [http-nio-9090-exec-3] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/getValidateCode,202200300201,2023-12-26 21:03:38,0.022
2023-12-26 21:03:38,801 [http-nio-9090-exec-4] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/statistics/getMainPageData,202200300201,2023-12-26 21:03:38,0.013
2023-12-26 21:03:40,218 [http-nio-9090-exec-5] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/post/getAllPost,202200300201,2023-12-26 21:03:40,0.015
2023-12-26 21:03:40,219 [http-nio-9090-exec-6] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/post/getPersonInfo,202200300201,2023-12-26 21:03:40,0.009
2023-12-26 21:03:40,247 [http-nio-9090-exec-7] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/post/getFollowPost,202200300201,2023-12-26 21:03:40,0.015
2023-12-26 21:03:40,516 [http-nio-9090-exec-8] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/comment/getCommentNum,202200300201,2023-12-26 21:03:40,0.005
2023-12-26 21:03:40,541 [http-nio-9090-exec-9] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/comment/getCommentNum,202200300201,2023-12-26 21:03:40,0.004
2023-12-26 21:03:40,586 [http-nio-9090-exec-10] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/post/getLikes,202200300201,2023-12-26 21:03:40,0.006
2023-12-26 21:03:40,591 [http-nio-9090-exec-1] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/post/getLikes,202200300201,2023-12-26 21:03:40,0.011
2023-12-26 21:03:40,834 [http-nio-9090-exec-2] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/comment/getCommentNum,202200300201,2023-12-26 21:03:40,0.007
2023-12-26 21:03:40,852 [http-nio-9090-exec-3] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/comment/getCommentNum,202200300201,2023-12-26 21:03:40,0.006
2023-12-26 21:03:40,900 [http-nio-9090-exec-4] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/post/getLikes,202200300201,2023-12-26 21:03:40,0.006
2023-12-26 21:03:40,908 [http-nio-9090-exec-5] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/post/getLikes,202200300201,2023-12-26 21:03:40,0.008
2023-12-26 21:03:41,149 [http-nio-9090-exec-6] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/comment/getCommentNum,202200300201,2023-12-26 21:03:41,0.007
2023-12-26 21:03:41,171 [http-nio-9090-exec-7] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/comment/getCommentNum,202200300201,2023-12-26 21:03:41,0.005
2023-12-26 21:03:41,218 [http-nio-9090-exec-8] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/post/getLikes,202200300201,2023-12-26 21:03:41,0.005
2023-12-26 21:03:41,227 [http-nio-9090-exec-9] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/post/getLikes,202200300201,2023-12-26 21:03:41,0.007
2023-12-26 21:03:41,460 [http-nio-9090-exec-10] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/comment/getCommentNum,202200300201,2023-12-26 21:03:41,0.0
2023-12-26 21:03:41,481 [http-nio-9090-exec-1] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/comment/getCommentNum,202200300201,2023-12-26 21:03:41,0.0
2023-12-26 21:03:41,543 [http-nio-9090-exec-2] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/post/getLikes,202200300201,2023-12-26 21:03:41,0.005
2023-12-26 21:03:41,544 [http-nio-9090-exec-3] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/post/getLikes,202200300201,2023-12-26 21:03:41,0.006
2023-12-26 21:03:41,777 [http-nio-9090-exec-4] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/comment/getCommentNum,202200300201,2023-12-26 21:03:41,0.0
2023-12-26 21:03:41,793 [http-nio-9090-exec-5] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/comment/getCommentNum,202200300201,2023-12-26 21:03:41,0.0
2023-12-26 21:03:41,863 [http-nio-9090-exec-6] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/post/getLikes,202200300201,2023-12-26 21:03:41,0.0
2023-12-26 21:03:41,877 [http-nio-9090-exec-7] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/post/getLikes,202200300201,2023-12-26 21:03:41,0.013
2023-12-26 21:03:42,094 [http-nio-9090-exec-8] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/comment/getCommentNum,202200300201,2023-12-26 21:03:42,0.004
2023-12-26 21:03:42,109 [http-nio-9090-exec-9] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/post/getLikes,202200300201,2023-12-26 21:03:42,0.0
2023-12-26 21:03:42,194 [http-nio-9090-exec-10] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/comment/getCommentNum,202200300201,2023-12-26 21:03:42,0.005
2023-12-26 21:03:42,412 [http-nio-9090-exec-1] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/post/getLikes,202200300201,2023-12-26 21:03:42,0.0
2023-12-26 21:03:42,423 [http-nio-9090-exec-2] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/comment/getCommentNum,202200300201,2023-12-26 21:03:42,0.0
2023-12-26 21:03:42,501 [http-nio-9090-exec-3] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/post/getLikes,202200300201,2023-12-26 21:03:42,0.0
2023-12-26 21:03:42,740 [http-nio-9090-exec-4] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/comment/getCommentNum,202200300201,2023-12-26 21:03:42,0.0
2023-12-26 21:03:42,815 [http-nio-9090-exec-5] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/post/getLikes,202200300201,2023-12-26 21:03:42,0.0
2023-12-26 21:03:43,061 [http-nio-9090-exec-6] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/comment/getCommentNum,202200300201,2023-12-26 21:03:43,0.004
2023-12-26 21:03:43,135 [http-nio-9090-exec-7] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/post/getLikes,202200300201,2023-12-26 21:03:43,0.005
2023-12-26 21:03:43,382 [http-nio-9090-exec-8] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/comment/getCommentNum,202200300201,2023-12-26 21:03:43,0.004
2023-12-26 21:03:43,449 [http-nio-9090-exec-9] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/post/getLikes,202200300201,2023-12-26 21:03:43,0.005
2023-12-26 21:03:43,696 [http-nio-9090-exec-10] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/comment/getCommentNum,202200300201,2023-12-26 21:03:43,0.004
2023-12-26 21:03:43,760 [http-nio-9090-exec-1] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/post/getLikes,202200300201,2023-12-26 21:03:43,0.004
2023-12-26 21:04:11,028 [http-nio-9090-exec-2] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/post/postLikes,202200300201,2023-12-26 21:04:11,0.015
2023-12-26 21:04:13,286 [http-nio-9090-exec-3] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /api/comment/getCommentList,202200300201,2023-12-26 21:04:13,0.008
